Date,Open,High,Low,Close,Volume
7/23/25,156.32,159.45,156.00,158.65,41510900
7/22/25,156.20,156.23,149.34,154.72,49028020
7/21/25,157.62,160.34,156.92,157.00,39021130
7/18/25,159.59,160.83,155.81,156.99,48859840
7/17/25,161.81,161.96,158.68,160.41,50605120
7/16/25,155.31,160.36,152.85,160.08,59492760
7/15/25,153.75,158.68,153.56,155.61,93370080
7/14/25,145.09,147.58,141.90,146.24,44718550
7/11/25,142.60,147.40,141.60,146.42,50049180
7/10/25,143.00,145.82,141.85,144.16,61101470
7/9/25,138.69,140.65,137.59,138.41,37013130
7/8/25,137.32,139.15,135.91,137.82,36124610
7/7/25,136.56,137.44,133.50,134.80,37395010
7/3/25,139.11,139.50,137.32,137.91,28645990
7/2/25,135.53,139.78,135.22,138.52,39227990
7/1/25,138.77,140.23,135.12,136.11,55257240
6/30/25,144.00,146.00,141.01,141.90,42972470
6/27/25,144.18,147.75,141.63,143.81,61937850
6/26/25,145.97,146.00,141.91,143.68,58180080
6/25/25,140.94,144.18,139.46,143.40,74607220
6/24/25,133.43,138.79,132.93,138.43,78572000
6/23/25,130.47,133.25,126.82,129.58,65152870
6/20/25,129.00,132.81,127.55,128.24,79930980
6/18/25,128.01,129.21,125.77,126.79,49627110
6/17/25,127.93,130.70,126.58,127.10,86623910
6/16/25,118.64,128.14,117.78,126.39,100968500
6/13/25,116.05,117.88,115.06,116.16,39702740
6/12/25,120.62,122.25,118.03,118.50,44718370
6/11/25,124.44,124.47,119.88,121.14,32261860
6/10/25,121.11,124.09,120.80,123.24,41691910
6/9/25,119.18,122.37,119.04,121.73,55437650
6/6/25,117.69,118.38,115.88,116.19,27042080
6/5/25,118.95,119.24,114.71,115.69,34182900
6/4/25,117.41,119.30,115.73,118.58,31024990
6/3/25,114.50,117.68,113.28,117.31,37161480
6/2/25,111.06,114.86,111.01,114.63,34078360
5/30/25,111.58,112.11,108.62,110.73,36088470
5/29/25,115.49,115.54,112.13,113.03,30572130
5/28/25,114.92,114.95,112.66,112.86,27483740
5/27/25,113.18,115.40,112.27,114.56,37885020
5/23/25,108.09,111.02,107.67,110.31,30867270
5/22/25,111.90,112.64,110.61,110.71,29251960
5/21/25,113.85,116.10,111.09,112.06,43594610
5/20/25,114.35,114.51,112.08,113.51,29030820
5/19/25,115.02,115.53,114.06,114.74,37737370
5/16/25,118.07,118.24,116.01,117.17,43419700
5/15/25,117.02,117.50,114.01,114.99,43843240
5/14/25,119.83,122.52,116.59,117.72,86743700
5/13/25,109.60,113.13,109.00,112.46,55659510
5/12/25,110.42,110.67,106.98,108.12,50543400
5/9/25,102.59,103.54,101.60,102.84,31704260
5/8/25,101.92,105.44,101.56,101.70,54231360
5/7/25,100.75,103.42,96.88,100.36,86648750
5/6/25,98.41,100.07,97.44,98.62,54264250
5/5/25,99.00,102.05,98.76,100.59,41268890
5/2/25,98.40,99.88,98.30,98.80,29957890
5/1/25,99.27,100.10,96.45,96.65,29591510
