"Date","Open","High","Low","Close","Volume"
"01/16/2026","0.74","0.75","0.664","0.7423","104,492,500"
"01/15/2026","0.7801","0.7818","0.71","0.7372","111,657,900"
"01/14/2026","0.8","0.8","0.6808","0.7182","113,911,400"
"01/13/2026","0.88","0.9289","0.795","0.8009","95,769,380"
"01/12/2026","1.025","1.03","0.8451","0.8845","197,910,600"
"01/09/2026","1.14","1.21","0.8526","0.9163","158,135,100"
"01/08/2026","1.17","1.18","1.01","1.01","77,070,000"
"01/07/2026","1.32","1.32","1.13","1.155","95,154,460"
"01/06/2026","1.35","1.5","1.24","1.4","119,604,300"
"01/05/2026","1.31","1.5","1.13","1.44","298,063,200"
"01/02/2026","0.79","1.12","0.76","1.01","324,276,200"
"12/31/2025","0.5175","0.7318","0.5175","0.6521","220,847,800"
"12/30/2025","0.6394","0.64","0.51","0.5165","104,836,700"
"12/29/2025","0.7301","0.785","0.6319","0.6453","95,474,330"
"12/26/2025","0.78","0.87","0.715","0.7481","51,645,390"
"12/24/2025","0.8291","0.8296","0.7021","0.7955","34,627,640"
"12/23/2025","0.9145","0.9601","0.813","0.8234","75,711,080"
"12/22/2025","1.19","1.22","0.8462","0.9535","178,632,300"
"12/19/2025","1.1","1.1999","0.9","0.9711","93,905,310"
"12/18/2025","1.31","1.39","1.04","1.07","52,429,240"
"12/17/2025","1.37","1.41","1.28","1.3","20,145,790"
"12/16/2025","1.25","1.42","1.24","1.39","17,802,480"
"12/15/2025","1.41","1.4488","1.24","1.28","30,174,780"
"12/12/2025","1.495","1.53","1.38","1.38","21,627,760"
"12/11/2025","1.4","1.47","1.38","1.44","20,503,390"
"12/10/2025","1.52","1.53","1.45","1.45","26,282,860"
"12/09/2025","1.545","1.63","1.49","1.57","26,232,440"
"12/08/2025","1.71","1.73","1.56","1.56","30,381,910"
"12/05/2025","1.89","1.91","1.7","1.7","32,500,230"
"12/04/2025","1.82","1.91","1.76","1.86","18,482,140"
"12/03/2025","1.87","1.8799","1.7399","1.83","19,361,620"
"12/02/2025","1.92","2","1.88","1.88","14,776,970"
"12/01/2025","1.901","1.97","1.82","1.89","19,772,170"
"11/28/2025","2.11","2.24","1.94","2.03","23,671,560"
"11/26/2025","2.265","2.29","2.07","2.13","25,423,780"
"11/25/2025","2.34","2.36","2.02","2.21","35,489,580"
"11/24/2025","2.71","2.75","2.35","2.42","79,120,090"
"11/21/2025","1.73","2.59","1.71","2.55","139,833,800"
"11/20/2025","1.67","1.9474","1.66","1.74","53,652,350"
"11/19/2025","1.72","1.72","1.49","1.6","27,462,400"
"11/18/2025","1.79","1.86","1.7","1.75","26,905,010"
"11/17/2025","1.72","2.19","1.645","1.865","73,658,010"
"11/14/2025","1.46","1.87","1.46","1.83","49,866,560"
"11/13/2025","1.57","1.62","1.49","1.54","19,771,670"
"11/12/2025","1.47","1.69","1.46","1.63","35,155,760"
"11/11/2025","1.595","1.64","1.38","1.44","37,890,060"
"11/10/2025","1.86","1.88","1.61","1.63","50,184,310"
"11/07/2025","1.245","1.72","1.23","1.69","62,577,860"
"11/06/2025","1.57","1.58","1.35","1.36","39,225,980"
"11/05/2025","1.92","1.94","1.57","1.6","47,651,200"
"11/04/2025","1.715","1.84","1.68","1.78","33,173,370"
"11/03/2025","2.36","2.36","1.82","1.84","65,627,290"
"10/31/2025","2.54","2.57","1.8","2.03","117,152,900"
"10/30/2025","2.65","2.73","2.42","2.52","41,342,500"
"10/29/2025","3.08","3.08","2.53","2.67","66,310,260"
"10/28/2025","3.61","3.79","2.91","3.23","82,710,520"
"10/27/2025","3.46","4.1","3.235","3.28","106,819,900"
"10/24/2025","2.35","3.49","2.31","3.42","197,869,900"
"10/23/2025","2.18","2.43","2.1","2.25","32,609,140"
"10/22/2025","2.36","2.45","2.0401","2.14","38,078,420"
"10/21/2025","2.225","2.7","2.16","2.53","67,788,570"
"10/20/2025","2.16","2.48","2.02","2.42","84,727,830"
"10/17/2025","1.795","1.9","1.72","1.79","20,880,530"
"10/16/2025","1.99","2.09","1.8","1.82","31,476,140"
"10/15/2025","2.27","2.3","2.01","2.1","48,406,460"
"10/14/2025","1.755","2.24","1.68","2.19","80,886,650"
"10/13/2025","1.955","1.96","1.61","1.7","52,134,330"
"10/10/2025","2.2","2.21","1.84","1.9","85,058,840"
"10/09/2025","2.365","2.49","2.16","2.28","49,667,380"
"10/08/2025","2.725","2.73","2.15","2.37","72,145,070"
"10/07/2025","2.71","3.1","2.39","2.53","173,266,500"
"10/06/2025","1.45","2.19","1.35","2.08","165,503,900"
"10/03/2025","1.49","1.54","1.25","1.34","75,746,690"
"10/02/2025","1.495","1.57","1.33","1.53","127,321,400"
"10/01/2025","1.07","1.37","1.02","1.36","108,879,700"
"09/30/2025","1.16","1.21","1.06","1.09","57,773,910"
"09/29/2025","1.34","1.37","1.1","1.15","151,095,100"
"09/26/2025","1.145","1.38","0.9","1.09","310,598,900"
"09/25/2025","0.6398","1.07","0.6342","0.8348","366,274,300"
"09/24/2025","0.619","0.725","0.615","0.65","69,017,530"
"09/23/2025","0.4238","0.7942","0.4211","0.7383","484,936,000"
"09/22/2025","0.4649","0.478","0.41","0.41","47,391,370"
"09/19/2025","0.433","0.4687","0.3836","0.4513","76,811,390"
"09/18/2025","0.5208","0.528","0.38","0.4147","300,088,900"
"09/17/2025","0.4281","0.4368","0.3427","0.3427","34,481,200"
"09/16/2025","0.3479","0.4543","0.345","0.445","41,116,030"
"09/15/2025","0.3398","0.3399","0.3281","0.3346","2,864,787"
"09/12/2025","0.3565","0.3591","0.325","0.3328","4,854,328"
"09/11/2025","0.348","0.36","0.3307","0.3481","5,867,449"
"09/10/2025","0.3109","0.34","0.2999","0.3212","5,179,062"
"09/09/2025","0.35","0.35","0.3021","0.3112","5,780,179"
"09/08/2025","0.2927","0.3292","0.275","0.3241","22,939,610"
"09/05/2025","0.29","0.3123","0.29","0.307","3,356,904"
"09/04/2025","0.2818","0.2945","0.2512","0.29","4,584,344"
"09/03/2025","0.3201","0.3258","0.28","0.285","3,466,584"
"09/02/2025","0.3411","0.3525","0.3129","0.326","4,112,746"
"08/29/2025","0.3941","0.395","0.355","0.357","3,581,487"
"08/28/2025","0.4001","0.4185","0.3861","0.3941","4,000,579"
"08/27/2025","0.4204","0.44","0.4099","0.4247","2,202,433"
"08/26/2025","0.4334","0.4483","0.4107","0.4213","3,206,004"
"08/25/2025","0.427","0.4671","0.4071","0.451","6,572,068"
"08/22/2025","0.39","0.441","0.3863","0.4175","6,383,693"
"08/21/2025","0.399","0.4158","0.3851","0.397","4,178,773"
"08/20/2025","0.4076","0.4149","0.375","0.4037","37,229,720"
"08/19/2025","0.47","0.4774","0.43","0.4341","2,366,651"
"08/18/2025","0.46","0.4771","0.45","0.4681","1,040,579"
"08/15/2025","0.461","0.4772","0.442","0.4589","1,039,858"
"08/14/2025","0.446","0.4879","0.43","0.4652","1,550,688"
"08/13/2025","0.42","0.476","0.408","0.4373","2,256,647"
"08/12/2025","0.42","0.42","0.3963","0.42","1,820,436"
"08/11/2025","0.4203","0.4342","0.4114","0.419","1,263,686"
"08/08/2025","0.4162","0.4247","0.4016","0.4203","1,622,534"
"08/07/2025","0.409","0.43","0.4","0.4015","1,902,140"
"08/06/2025","0.46","0.4699","0.3814","0.3933","3,525,947"
"08/05/2025","0.5098","0.5149","0.4756","0.4852","2,067,350"
"08/04/2025","0.51","0.5195","0.4813","0.4885","1,596,574"
"08/01/2025","0.5247","0.533","0.49","0.5096","1,639,311"
"07/31/2025","0.578","0.5848","0.51","0.5353","2,911,824"
"07/30/2025","0.6055","0.6095","0.5624","0.5678","2,803,137"
"07/29/2025","0.6671","0.6999","0.5846","0.6019","17,149,010"
"07/28/2025","0.68","0.6879","0.65","0.65","985,124"
"07/25/2025","0.6799","0.6915","0.6425","0.6878","1,123,435"
"07/24/2025","0.709","0.7194","0.67","0.6855","1,787,936"
"07/23/2025","0.73","0.74","0.69","0.708","2,063,168"
"07/22/2025","0.7788","0.79","0.7013","0.7243","5,763,304"
"07/21/2025","0.69","0.7728","0.6711","0.7678","6,526,255"
"07/18/2025","0.61","0.6746","0.6007","0.67","6,153,728"
"07/17/2025","0.6","0.6","0.5497","0.57","6,627,154"
"07/16/2025","0.5939","0.6182","0.593","0.5951","2,539,686"
"07/15/2025","0.609","0.65","0.58","0.6","5,758,981"
"07/14/2025","0.8032","0.8073","0.6636","0.687","40,136,120"
"07/11/2025","0.704","0.723","0.68","0.709","32,158,950"
"07/10/2025","0.7014","0.7183","0.6804","0.7049","285,002"
"07/09/2025","0.72","0.7247","0.6902","0.691","353,156"
"07/08/2025","0.676","0.7385","0.676","0.7157","453,770"
"07/07/2025","0.7188","0.79","0.67","0.6743","1,207,572"
"07/03/2025","0.72","0.7386","0.7","0.72","392,996"
"07/02/2025","0.665","0.7216","0.6544","0.71","533,984"
"07/01/2025","0.67","0.68","0.65","0.6553","347,020"
"06/30/2025","0.7064","0.7484","0.64","0.6726","815,959"
"06/27/2025","0.74","0.77","0.6861","0.7027","497,489"
"06/26/2025","0.66","0.7395","0.6458","0.7349","954,426"
"06/25/2025","0.7","0.7","0.656","0.656","342,342"
"06/24/2025","0.6614","0.7099","0.6614","0.688","485,916"
"06/23/2025","0.6994","0.7","0.65","0.6578","623,100"
"06/20/2025","0.7405","0.76","0.604","0.604","1,124,638"
"06/18/2025","0.7605","0.7701","0.7269","0.7405","304,760"
"06/17/2025","0.7851","0.8","0.7555","0.7648","351,693"
"06/16/2025","0.79","0.8099","0.78","0.7913","279,810"
"06/13/2025","0.82","0.82","0.775","0.7904","360,309"
"06/12/2025","0.8849","0.8849","0.822","0.833","527,058"
"06/11/2025","0.8","0.85","0.7865","0.8399","416,060"
"06/10/2025","0.8124","0.824","0.799","0.8092","416,649"
"06/09/2025","0.8376","0.8381","0.8123","0.8195","238,056"
"06/06/2025","0.82","0.847","0.8101","0.8368","303,336"
"06/05/2025","0.8501","0.9072","0.81","0.8247","405,529"
"06/04/2025","0.8618","0.924","0.856","0.911","459,348"
"06/03/2025","0.8916","0.9","0.8552","0.8736","202,225"
"06/02/2025","0.84","0.8941","0.84","0.8882","398,391"
"05/30/2025","0.8389","0.865","0.8237","0.8237","420,361"
"05/29/2025","0.84","0.858","0.8237","0.8405","403,922"
"05/28/2025","0.87","0.88","0.82","0.844","423,325"
"05/27/2025","0.86","0.9","0.85","0.8632","567,456"
"05/23/2025","0.9","0.94","0.85","0.8788","713,942"
"05/22/2025","0.92","0.945","0.89","0.9209","593,416"
"05/21/2025","0.97","1.0024","0.9422","0.9504","534,392"
"05/20/2025","1.08","1.08","0.91","0.97","1,077,776"
"05/19/2025","0.9297","1.1","0.9297","1.03","2,165,607"
"05/16/2025","0.81","0.955","0.805","0.9049","1,098,026"
"05/15/2025","0.9","0.9","0.73","0.7872","561,692"
"05/14/2025","0.76","0.9482","0.75","0.82","2,409,121"
