"Date","Open","High","Low","Close","Volume"
"08/18/2025","355.68","358.39","353","357.24","2,922,973"
"08/15/2025","348.33","357.29","348","354.85","3,718,652"
"08/14/2025","349.5","351.5599","346.1","348.58","3,745,646"
"08/13/2025","339.54","351.76","337.55","351.07","4,375,105"
"08/12/2025","333.52","338.76","330.04","338.43","3,572,414"
"08/11/2025","334.53","343.4035","332.465","333.65","4,366,242"
"08/08/2025","338.675","341.5684","336.37","341.05","3,507,764"
"08/07/2025","344.04","347.38","332.65","338.27","4,661,824"
"08/06/2025","341.65","345.66","339.19","345.62","3,347,165"
"08/05/2025","339.305","342.735","337.35","338.74","3,908,970"
"08/04/2025","351.16","351.21","338.04","338.85","6,449,344"
"08/01/2025","355.95","356.29","347.46","347.8","4,307,890"
"07/31/2025","362.26","362.5","354.27","357.69","4,513,089"
"07/30/2025","370.68","370.72","363.48","364","3,295,204"
"07/29/2025","370.45","376.16","369.7101","370.7","4,234,200"
"07/28/2025","371.03","372.59","368.72","369.47","2,984,225"
"07/25/2025","372.31","372.405","369.51","370.74","2,053,161"
"07/24/2025","371.9","375.9974","370.61","371.69","2,692,132"
"07/23/2025","373.49","373.99","369.26","372.46","1,994,599"
"07/22/2025","368","374.5","368","372.87","2,448,998"
"07/21/2025","366.49","368.28","363.13","367.68","2,770,433"
"07/18/2025","367.065","367.79","364","365.79","2,459,234"
"07/17/2025","360.6","366.96","359.28","366.45","3,340,455"
"07/16/2025","364.585","365.5524","358.71","361.77","3,592,883"
"07/15/2025","367","368.32","363.88","364.18","2,550,992"
"07/14/2025","363.185","367.68","360.18","366.99","2,898,705"
"07/11/2025","368","371.15","362.7","363.35","3,548,721"
"07/10/2025","371.99","373.5","365.51","371.43","4,023,925"
"07/09/2025","383.5","384.7451","370.91","373.38","4,726,562"
"07/08/2025","378.5","386.6011","377.18","382.24","3,708,199"
"07/07/2025","378.9","382.22","375.52","376.93","3,545,108"
"07/03/2025","378","383.2","377.8","379.31","2,863,680"
"07/02/2025","384.64","386.88","372.73","378.47","6,912,202"
"07/01/2025","385.1","392.58","381.5172","392.1","4,516,381"
"06/30/2025","387.3","390.98","384.63","386.88","4,645,498"
"06/27/2025","385.44","390.31","384.405","385.83","5,083,803"
"06/26/2025","387.2","389.985","382.87","384.95","3,139,666"
"06/25/2025","383.6","388.05","382","387.55","3,718,763"
"06/24/2025","384.96","385","378.51","382.34","4,797,074"
"06/23/2025","377.59","380.21","374.24","380.12","3,841,754"
"06/20/2025","380.48","382.29","373.76","376.92","8,126,939"
"06/18/2025","383.985","385.2729","377.54","378.04","4,808,869"
"06/17/2025","397.275","399.67","381.8","382.68","6,866,253"
"06/16/2025","392.985","405","391.11","401.73","6,798,251"
"06/13/2025","392.5","399.85","383.75","391.68","10,629,680"
"06/12/2025","411.43","416.39","410.77","413.68","6,313,316"
"06/11/2025","415.2","416.0432","410.42","412.84","3,385,416"
"06/10/2025","416.605","419.82","414.42","416.06","2,627,431"
"06/09/2025","417.295","419","415.15","416.26","3,034,210"
"06/06/2025","417.54","419.645","415.28","416.92","2,146,908"
"06/05/2025","415","421.48","413.98","415.2","2,276,924"
"06/04/2025","411.54","415.94","410.08","413.91","1,843,425"
"06/03/2025","403.455","412.64","402.476","412.49","2,737,513"
"06/02/2025","408.88","410","396.73","403.4","4,153,688"
"05/30/2025","414.14","417.86","411.53","415.09","4,231,334"
"05/29/2025","414","415.4203","410.47","413.36","1,781,393"
"05/28/2025","413.81","416.37","411.42","412.23","2,246,508"
"05/27/2025","412.76","414.95","411.6","413.1","2,680,356"
"05/23/2025","409.11","411.45","407.15","407.69","2,087,674"
"05/22/2025","412.51","417.8984","412.51","414.33","1,889,487"
"05/21/2025","414.855","422.95","412.59","414.03","2,495,783"
"05/20/2025","417.87","419.13","414.29","417.61","2,453,377"
"05/19/2025","413.53","421.27","413.1993","420.68","3,007,984"
"05/16/2025","414.62","421.765","412.06","417.125","5,391,532"
"05/15/2025","399.35","404.85","399.35","404.69","2,763,813"
"05/14/2025","396.85","400.12","396.42","399.47","2,409,217"
"05/13/2025","395.9","399.67","394.71","397.4","2,664,142"
"05/12/2025","394.33","397.82","392.755","395.94","3,157,670"
"05/09/2025","386.18","388.77","382.33","383.28","2,031,324"
"05/08/2025","388.3","388.731","383.4","383.99","3,383,867"
"05/07/2025","384.7","387.83","380.945","384.97","2,153,771"
"05/06/2025","376.565","386.52","375.05","382.98","2,970,086"
"05/05/2025","379.29","384.54","378.4","381.06","2,095,559"
"05/02/2025","380.09","383.5615","379.19","380.87","2,340,739"
"05/01/2025","378.3","380.44","374.07","374.63","2,848,778"
"04/30/2025","366.87","376","363.56","374.98","3,305,481"
"04/29/2025","367.21","373.88","366.88","370.98","2,198,291"
"04/28/2025","368.05","370.99","364.58","368.62","3,163,425"
"04/25/2025","361.695","369.31","359.99","367.72","3,499,345"
"04/24/2025","353.59","361.12","353.245","360.91","3,085,149"
"04/23/2025","358.12","363","349.8","351.96","3,167,958"
"04/22/2025","349.14","352.08","344.3687","349.91","3,250,424"
"04/21/2025","344.565","346.68","338.64","343.22","3,691,241"
"04/17/2025","349.75","351.875","345.09","348.8","5,229,675"
"04/16/2025","345","350.38","341.3101","344.19","3,687,874"
"04/15/2025","351.05","356.49","349.185","350.38","3,030,407"
"04/14/2025","359.51","362.05","348.5","350.91","3,285,950"
"04/11/2025","351.44","353.1","342.35","352.47","3,941,817"
"04/10/2025","360.97","362.5","341.52","350.05","5,694,976"
"04/09/2025","338.74","365.72","333.43","364.64","7,186,274"
"04/08/2025","350.1","350.74","333.83","340","6,650,815"
"04/07/2025","335.54","358.36","332.01","340.7","7,690,909"
"04/04/2025","359","361.73","348.8","349.07","5,867,564"
"04/03/2025","371.875","376.01","366.29","367.25","5,324,421"
"04/02/2025","378.28","388","376.54","385.78","2,859,064"
"04/01/2025","381.13","384","375.53","383.2","3,847,766"
"03/31/2025","380","384.8","374.67","383.53","3,960,737"
"03/28/2025","393.89","396.92","384.755","385.71","3,830,307"
"03/27/2025","397.44","401.4763","392.51","396.15","2,729,696"
"03/26/2025","403","404.5","397.01","397.81","3,426,315"
"03/25/2025","393.57","404.32","392.99","403.64","3,648,552"
"03/24/2025","392.47","396.86","391.3801","394.47","5,223,006"
"03/21/2025","384.13","389.85","382.45","387.26","7,607,266"
"03/20/2025","386.895","397.82","385.8025","389.61","4,009,500"
"03/19/2025","394.1","395.26","387","387.89","4,349,931"
"03/18/2025","395.36","395.95","384.57","391.37","4,297,269"
"03/17/2025","394.115","399.94","387.13","399.34","4,258,533"
"03/14/2025","379.745","396.36","377.8","394.74","6,134,775"
"03/13/2025","405.27","405.77","374.5","377.84","14,386,640"
"03/12/2025","436.69","443.9","435.5","438.6","5,515,858"
"03/11/2025","432.88","441.33","431","433.66","3,145,227"
"03/10/2025","443.105","444.54","433.23","435.08","4,001,634"
"03/07/2025","442","452.51","440.99","449.4","3,039,466"
"03/06/2025","444.73","452.19","441.1861","444.78","2,732,076"
"03/05/2025","443.65","453.26","443.11","451.24","2,406,219"
"03/04/2025","439.25","448.8159","434.7","446.03","2,942,168"
"03/03/2025","440.65","448.09","438.21","440.72","2,607,694"
"02/28/2025","438.16","440.37","432.103","438.56","3,936,914"
"02/27/2025","441.79","444.57","436.82","437.19","2,340,232"
"02/26/2025","443.8","447.65","438.4","441.5","1,947,626"
"02/25/2025","443.47","447.49","439.1738","443.41","2,612,652"
"02/24/2025","445.11","446.28","440.91","444.42","2,807,937"
"02/21/2025","453.275","453.75","440.69","444.32","3,375,996"
"02/20/2025","457.44","461","451.57","454.69","2,337,598"
"02/19/2025","463.61","463.61","455.32","456.99","2,965,546"
"02/18/2025","462.65","464.33","453.07","464.11","2,973,775"
"02/14/2025","463.35","464.99","458","460.16","2,622,973"
"02/13/2025","465.21","465.6999","457.03","459.22","2,794,395"
"02/12/2025","458","463","451.3","462.76","3,308,534"
"02/11/2025","449","461.549","448.29","458.82","3,256,999"
"02/10/2025","439.25","453.37","439","451.1","3,946,729"
"02/07/2025","436.24","441","432.41","433.07","2,693,470"
"02/06/2025","437.63","439.96","434.35","435.4","2,568,120"
"02/05/2025","440.75","444.95","436.27","437.63","2,938,540"
"02/04/2025","435.43","443.58","434.26","440.23","2,647,701"
"02/03/2025","437.8","442.74","430.88","438.6","3,348,717"
"01/31/2025","446.975","447.0095","435.83","437.45","4,689,083"
"01/30/2025","439.67","448.42","439.23","446","3,290,128"
"01/29/2025","439.92","444.36","438.825","441.68","2,997,604"
"01/28/2025","436.27","445.805","431.64","442.84","5,376,392"
"01/27/2025","430.23","445.4499","430.12","438.6","5,086,254"
"01/24/2025","437.28","441.8799","434.73","435.38","2,631,804"
"01/23/2025","435.88","437.73","432.49","437.28","2,716,742"
"01/22/2025","438","439.73","433.43","437.32","3,391,642"
"01/21/2025","433.26","439.98","431.5","436.36","3,833,294"
